Key,Id,Chinese (Simplified)(zh-CN),Chinese (Traditional)(zh-TW),English(en),Japanese (Japan)(ja-JP),Korean(ko),Thai(th),Vietnamese(vi)
613001Name,,晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品)
613001Text,,晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品),晚风橘绘本子(次品)
613002Name,,窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品)
613002Text,,窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品),窗边白笺本子(次品)
613003Name,,青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品)
613003Text,,青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品),青空信约本子(次品)
613004Name,,樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品)
613004Text,,樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品),樱花私语本子(次品)
613005Name,,星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品)
613005Text,,星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品),星轨魔导本子(次品)
613006Name,,雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品)
613006Text,,雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品),雾境魔女本子(次品)
613007Name,,月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品)
613007Text,,月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品),月光咒印本子(次品)
613008Name,,冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品)
613008Text,,冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品),冰晶灵使本子(次品)
613009Name,,云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品)
613009Text,,云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品),云间神谕本子(次品)
613010Name,,课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品)
613010Text,,课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品),课间碎光本子(次品)
613011Name,,校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品)
613011Text,,校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品),校服晚风本子(次品)
613012Name,,操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品)
613012Text,,操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品),操场落日本子(次品)
613013Name,,图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品)
613013Text,,图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品),图书馆秘思本子(次品)
613014Name,,天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品)
613014Text,,天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品),天台告白本子(次品)
613015Name,,月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品)
613015Text,,月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品),月下青衫本子(次品)
613016Name,,桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品)
613016Text,,桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品),桃枝执扇本子(次品)
613017Name,,山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品)
613017Text,,山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品),山河辞赋本子(次品)
613018Name,,云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品)
613018Text,,云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品),云袖清欢本子(次品)
613019Name,,灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品)
613019Text,,灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品),灯影红笺本子(次品)
613020Name,,霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品)
613020Text,,霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品),霓虹战姬本子(次品)
613021Name,,深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品)
613021Text,,深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品),深空巡卫本子(次品)
613022Name,,机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品)
613022Text,,机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品),机甲星旅本子(次品)
613023Name,,雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品)
613023Text,,雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品),雨夜刃影本子(次品)
613024Name,,虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品)
613024Text,,虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品),虚空战歌本子(次品)
613025Name,,猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品)
613025Text,,猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品),猫屿午后本子(次品)
613026Name,,雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品)
613026Text,,雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品),雪落狐踪本子(次品)
613027Name,,深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品)
613027Text,,深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品),深海人鱼本子(次品)
613028Name,,林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品)
613028Text,,林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品),林间萤火本子(次品)
613029Name,,浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品)
613029Text,,浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品),浅海碎浪本子(次品)
614000Name,,星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品)
614000Text,,星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品),星野休憩钥匙扣(次品)
614001Name,,晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品)
614001Text,,晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品),晚风橘绘钥匙扣(次品)
614002Name,,窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品)
614002Text,,窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品),窗边白笺钥匙扣(次品)
614003Name,,青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品)
614003Text,,青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品),青空信约钥匙扣(次品)
614004Name,,樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品)
614004Text,,樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品),樱花私语钥匙扣(次品)
614005Name,,星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品)
614005Text,,星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品),星轨魔导钥匙扣(次品)
614006Name,,雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品)
614006Text,,雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品),雾境魔女钥匙扣(次品)
614007Name,,月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品)
614007Text,,月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品),月光咒印钥匙扣(次品)
614008Name,,冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品)
614008Text,,冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品),冰晶灵使钥匙扣(次品)
614009Name,,云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品)
614009Text,,云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品),云间神谕钥匙扣(次品)
614010Name,,课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品)
614010Text,,课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品),课间碎光钥匙扣(次品)
